City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
294,Zhangye,CN,2022-02-12 14:58:00,38.9342,100.4517,28.31,52,100,7.11
295,Mayo,US,2022-02-12 14:58:00,38.8876,-76.5119,58.66,48,0,4.61
296,Isangel,VU,2022-02-12 14:58:01,-19.55,169.2667,79.3,89,76,4.07
297,Maldonado,UY,2022-02-12 14:58:01,-34.6667,-54.9167,67.39,94,100,13.29
298,Caravelas,BR,2022-02-12 14:55:23,-17.7125,-39.2481,85.23,59,98,9.04
299,Antalaha,MG,2022-02-12 14:58:02,-14.9003,50.2788,77.16,86,8,10.6
300,Plettenberg Bay,ZA,2022-02-12 14:58:02,-34.0527,23.3716,74.82,68,84,4.32
301,Verkhoturye,RU,2022-02-12 14:58:03,58.8627,60.8054,9.88,97,100,3.49
302,Waitati,NZ,2022-02-12 14:58:03,-45.75,170.5667,50.81,70,100,8.01
303,Kiama,AU,2022-02-12 14:58:04,-34.6833,150.8667,65.37,94,95,6.85
304,Thinadhoo,MV,2022-02-12 14:58:04,0.5333,72.9333,82.04,68,100,8.34
305,Portland,US,2022-02-12 14:58:04,45.5234,-122.6762,45.18,61,0,1.01
306,Westport,US,2022-02-12 14:58:05,41.1415,-73.3579,55.72,63,100,10.0
307,Fomboni,KM,2022-02-12 14:58:06,-12.28,43.7425,80.6,79,100,17.36
308,Yulara,AU,2022-02-12 14:58:06,-25.2406,130.9889,75.04,33,2,5.75
309,Turukhansk,RU,2022-02-12 14:58:06,65.8167,87.9833,-11.88,79,1,8.63
310,Copiapo,CL,2022-02-12 14:58:07,-27.3667,-70.3333,67.69,36,0,6.42
311,Zambezi,ZM,2022-02-12 14:58:07,-13.5432,23.1047,76.15,73,80,4.81
312,Fortuna,US,2022-02-12 14:58:08,40.5982,-124.1573,49.12,76,0,9.22
313,Meulaboh,ID,2022-02-12 14:58:08,4.1363,96.1285,79.21,82,71,2.15
314,Andros Town,BS,2022-02-12 14:58:09,24.7,-77.7667,76.96,73,2,10.54
315,Kirakira,SB,2022-02-12 14:58:09,-10.4544,161.9205,77.74,88,100,4.74
316,Blagoyevo,RU,2022-02-12 14:58:10,63.3667,47.9167,21.18,95,100,6.2
317,Otradnoye,RU,2022-02-12 14:58:10,59.7775,30.8181,34.03,88,100,12.1
318,Cabedelo,BR,2022-02-12 14:58:10,-6.9811,-34.8339,88.47,67,53,9.84
319,Roald,NO,2022-02-12 14:58:11,62.5833,6.1333,43.72,75,75,9.22
320,Barreirinhas,BR,2022-02-12 14:58:12,-2.7469,-42.8264,85.69,63,97,11.41
321,Mayumba,GA,2022-02-12 14:58:12,-3.432,10.6554,82.09,76,19,10.16
322,Horta,PT,2022-02-12 14:58:13,38.5333,-28.6333,62.24,77,20,19.57
323,Gijon,ES,2022-02-12 14:59:13,43.5357,-5.6615,55.83,83,88,1.99
324,Yarkovo,RU,2022-02-12 14:59:13,57.4028,67.0786,5.65,95,100,6.87
325,Muzhi,RU,2022-02-12 14:59:14,65.3667,64.6667,5.4,91,100,10.36
326,Adeje,ES,2022-02-12 14:56:23,28.1227,-16.726,70.9,68,20,13.8
327,Xiaoshan,CN,2022-02-12 14:59:15,30.1675,120.2588,44.83,87,100,2.24
328,Tautira,PF,2022-02-12 14:59:15,-17.7333,-149.15,75.22,76,100,11.18
329,Abu Kamal,SY,2022-02-12 14:59:16,34.4506,40.9171,59.88,29,0,9.22
330,Rongcheng,CN,2022-02-12 14:59:16,30.634,117.8517,41.74,97,100,2.01
331,Portobelo,PA,2022-02-12 14:59:17,9.55,-79.65,86.86,77,67,13.33
332,Warrnambool,AU,2022-02-12 14:59:17,-38.3833,142.4833,66.81,68,4,13.29
333,Ambilobe,MG,2022-02-12 14:54:39,-13.2,49.05,76.3,90,20,3.47
334,Lagdo,CM,2022-02-12 14:59:18,9.05,13.7333,92.52,7,13,6.55
335,Dukat,RU,2022-02-12 14:59:18,62.55,155.55,-29.29,87,72,3.91
336,Safford,US,2022-02-12 14:59:19,32.834,-109.7076,51.93,27,0,5.84
337,Sechura,PE,2022-02-12 14:59:20,-5.5569,-80.8222,75.97,64,98,4.79
338,Leningradskiy,RU,2022-02-12 14:59:20,69.3833,178.4167,-21.82,98,97,3.91
339,Tura,IN,2022-02-12 14:59:21,25.5198,90.2201,56.12,72,0,3.89
340,Khonsa,IN,2022-02-12 14:59:21,27.0167,95.5667,47.26,94,7,3.27
341,Fairbanks,US,2022-02-12 14:58:37,64.8378,-147.7164,-3.91,83,95,3.29
342,Inhambane,MZ,2022-02-12 14:56:36,-23.865,35.3833,85.98,66,40,6.91
343,Cap Malheureux,MU,2022-02-12 14:59:22,-19.9842,57.6142,82.89,70,67,3.0
344,Sobolevo,RU,2022-02-12 14:59:22,54.4299,31.8996,22.73,90,7,10.04
345,Puerto Colombia,CO,2022-02-12 14:59:23,10.9878,-74.9547,82.49,67,57,15.01
346,Alofi,NU,2022-02-12 14:59:23,-19.0595,-169.9187,76.89,88,14,3.44
347,Merrill,US,2022-02-12 14:59:19,45.1805,-89.6835,-1.89,73,0,1.01
348,Soyo,AO,2022-02-12 14:59:24,-6.1349,12.3689,87.85,67,75,11.65
349,Sagua La Grande,CU,2022-02-12 14:59:24,22.8067,-80.0756,74.39,71,3,7.63
350,College,US,2022-02-12 14:59:24,64.8569,-147.8028,-5.03,84,95,3.49
351,Buchanan,LR,2022-02-12 14:59:25,5.8808,-10.0467,93.16,64,90,13.94
352,Rio Bonito,BR,2022-02-12 14:56:35,-22.7086,-42.6097,81.68,75,47,4.16
353,Pavilosta,LV,2022-02-12 14:59:25,56.8879,21.1859,37.35,78,100,26.04
354,Ames,US,2022-02-12 14:59:26,42.0347,-93.6199,5.99,80,0,10.36
355,Sheridan,US,2022-02-12 14:59:26,44.8333,-106.9173,23.31,34,99,5.79
356,Grao Mogol,BR,2022-02-12 14:59:27,-16.5594,-42.8897,76.8,72,59,3.13
357,Independencia,BR,2022-02-12 14:59:27,-5.3964,-40.3086,94.1,32,75,7.36
358,Kahului,US,2022-02-12 14:59:28,20.8947,-156.47,72.84,86,3,5.01
359,Cassilandia,BR,2022-02-12 14:59:28,-19.1133,-51.7342,83.55,64,46,4.88
360,Lazaro Cardenas,MX,2022-02-12 14:59:28,17.9583,-102.2,75.99,47,86,4.18
361,Korla,CN,2022-02-12 14:59:29,41.7597,86.1469,30.13,42,70,3.31
362,Kwakoa,TZ,2022-02-12 14:59:29,-3.7667,37.7167,85.21,42,100,5.88
363,Krasnystaw,PL,2022-02-12 14:59:30,50.9846,23.1742,35.02,83,6,3.44
364,Cockburn Town,TC,2022-02-12 14:59:30,21.4612,-71.1419,77.67,75,2,22.28
365,Mayor Pablo Lagerenza,PY,2022-02-12 14:59:31,-19.9309,-60.7718,79.5,66,93,12.41
366,Roebourne,AU,2022-02-12 14:59:31,-20.7833,117.1333,87.22,66,31,6.31
367,Linhai,CN,2022-02-12 14:59:32,28.85,121.1167,49.93,76,100,2.68
368,Gejiu,CN,2022-02-12 14:59:32,23.306,103.1635,44.85,95,22,5.68
369,Orotukan,RU,2022-02-12 15:00:33,62.2667,151.7,-29.78,97,56,4.5
370,Smirnykh,RU,2022-02-12 15:00:34,49.75,142.8333,11.61,97,100,3.06
371,Wageningen,NL,2022-02-12 15:00:35,51.9667,5.6667,46.26,54,100,14.97
372,Labuhan,ID,2022-02-12 15:00:36,-6.8844,112.2051,77.85,85,100,4.63
373,Chokwe,MZ,2022-02-12 15:00:37,-24.5333,32.9833,88.88,37,4,14.81
374,Nantucket,US,2022-02-12 14:58:03,41.2835,-70.0995,53.96,89,1,21.05
375,Waipawa,NZ,2022-02-12 15:00:38,-41.4122,175.5153,57.45,97,100,12.93
376,Englewood,US,2022-02-12 15:00:39,39.6478,-104.9878,29.14,76,47,5.91
377,Aksarka,RU,2022-02-12 15:00:40,66.5606,67.7975,-7.17,90,100,9.44
378,Nouadhibou,MR,2022-02-12 15:00:40,20.931,-17.0347,68.13,65,98,15.5
379,Sokoni,TZ,2022-02-12 15:00:41,-6.4333,39.55,81.05,75,100,10.31
380,Souillac,MU,2022-02-12 15:00:42,-20.5167,57.5167,81.36,74,50,8.61
381,Ternate,ID,2022-02-12 15:00:43,0.8,127.4,80.47,79,91,6.44
382,San Jose,US,2022-02-12 14:59:32,37.3394,-121.895,62.2,56,0,1.01
383,Lilongwe,MW,2022-02-12 15:00:43,-13.9669,33.7873,70.05,92,99,1.7
384,Lompoc,US,2022-02-12 15:00:44,34.6391,-120.4579,64.56,38,10,5.3
385,Dorna,RO,2022-02-12 15:00:45,47.35,25.4333,31.89,68,98,4.12
386,Marathon,US,2022-02-12 15:00:45,44.9,-89.7668,0.64,79,0,6.91
387,Karratha,AU,2022-02-12 15:00:46,-20.7377,116.8463,87.22,65,19,7.81
388,Farmington,US,2022-02-12 15:00:48,36.7281,-108.2187,30.87,38,0,6.91
389,Rock Springs,US,2022-02-12 15:00:48,41.5875,-109.2029,13.44,79,0,5.75
390,Vestmannaeyjar,IS,2022-02-12 15:00:49,63.4427,-20.2734,30.49,78,40,5.99
391,Klaksvik,FO,2022-02-12 15:00:49,62.2266,-6.589,41.92,87,100,13.47
392,Fort-De-France,MQ,2022-02-12 14:56:37,14.6089,-61.0733,80.55,46,40,18.41
393,Batagay-Alyta,RU,2022-02-12 15:00:50,67.8006,130.4114,-19.88,88,91,5.41
394,Lakatoro,VU,2022-02-12 15:00:51,-16.0999,167.4164,79.66,83,100,1.59
395,Shakiso,ET,2022-02-12 15:00:51,5.75,38.9167,80.37,17,25,4.68
396,Rosarito,MX,2022-02-12 15:00:51,32.3333,-117.0333,69.64,33,1,6.89
397,Christchurch,NZ,2022-02-12 15:00:52,-43.5333,172.6333,52.92,92,100,13.8
398,Suoyarvi,RU,2022-02-12 15:00:52,62.0833,32.35,23.14,95,100,8.68
399,Bandarbeyla,SO,2022-02-12 15:00:53,9.4942,50.8122,77.41,57,30,13.15
400,Lagoa,PT,2022-02-12 14:59:39,39.05,-27.9833,59.94,85,100,20.24
401,Kiyasovo,RU,2022-02-12 15:00:54,56.3491,53.1244,27.82,90,100,7.14
402,Hambantota,LK,2022-02-12 15:00:54,6.1241,81.1185,77.34,100,40,3.44
403,Bolshevik,BY,2022-02-12 15:00:55,54.0065,27.5692,31.62,77,16,13.89
404,Troitsko-Pechorsk,RU,2022-02-12 15:00:55,62.7084,56.1964,12.16,95,100,7.14
405,Svetlyy,RU,2022-02-12 15:00:56,54.675,20.1347,35.65,62,74,14.0
406,Thakurgaon,BD,2022-02-12 15:00:56,26.0333,88.4667,65.16,52,0,4.07
407,Elbistan,TR,2022-02-12 15:00:57,38.2059,37.1983,25.57,80,2,0.4
408,Rio Negrinho,BR,2022-02-12 15:00:57,-26.2544,-49.5183,74.95,39,0,4.14
409,Quchan,IR,2022-02-12 15:00:58,37.106,58.5095,35.31,93,98,3.36
410,Maceio,BR,2022-02-12 15:00:50,-9.6658,-35.7353,85.87,63,21,15.52
411,Morro Bay,US,2022-02-12 15:00:58,35.3658,-120.8499,64.56,63,7,6.35
412,Asau,RO,2022-02-12 14:57:47,46.4333,26.4,37.96,64,100,4.38
413,Kalabo,ZM,2022-02-12 15:00:59,-14.97,22.6814,77.36,69,100,4.29
414,Sal Rei,CV,2022-02-12 15:01:00,16.1833,-22.9167,74.05,65,100,20.56
415,Mzimba,MW,2022-02-12 15:01:00,-11.9,33.6,67.1,89,98,3.31
416,Abonnema,NG,2022-02-12 15:02:01,4.7084,6.7931,95.79,34,96,10.45
417,Muswellbrook,AU,2022-02-12 15:02:01,-32.2667,150.9,62.33,95,35,3.42
418,Luang Prabang,LA,2022-02-12 15:02:02,19.8856,102.1347,70.16,80,51,2.06
419,Bonnyville,CA,2022-02-12 14:59:58,54.2668,-110.735,13.32,99,79,2.84
420,Gat,IL,2022-02-12 15:02:02,31.61,34.7642,61.92,25,0,9.13
421,Mitsamiouli,KM,2022-02-12 15:02:03,-11.3847,43.2844,80.15,79,100,10.78
422,Severodvinsk,RU,2022-02-12 15:02:03,64.5635,39.8302,21.31,90,84,9.84
423,Walvis Bay,NA,2022-02-12 15:02:04,-22.9575,14.5053,75.13,73,17,10.36
424,Ocote Paulino,HN,2022-02-12 15:02:04,15.4167,-87.6,75.29,73,11,1.52
425,Marsabit,KE,2022-02-12 15:02:05,2.3284,37.9899,80.94,25,9,10.36
426,Vestmanna,FO,2022-02-12 15:02:05,62.1564,-7.1664,40.12,93,100,8.05
427,Waslala,NI,2022-02-12 15:02:06,13.2333,-85.3833,75.74,78,64,4.36
428,Matara,LK,2022-02-12 15:02:06,5.9485,80.5353,77.22,88,99,1.16
429,Luderitz,NA,2022-02-12 14:57:50,-26.6481,15.1594,73.47,68,52,4.52
430,Taksimo,RU,2022-02-12 15:02:07,56.3444,114.8794,-24.09,91,31,1.9
431,Longkou,CN,2022-02-12 15:02:07,37.6508,120.3286,37.47,76,100,10.65
432,Anjiang,CN,2022-02-12 15:02:08,27.3194,110.1031,40.6,96,100,2.19
433,Kemijarvi,FI,2022-02-12 15:02:08,66.7131,27.4306,-0.53,99,13,2.62
434,Bontang,ID,2022-02-12 15:02:09,0.1333,117.5,77.43,91,100,9.78
435,Clearwater,US,2022-02-12 15:02:10,27.9659,-82.8001,73.13,69,0,4.61
436,Ereymentau,KZ,2022-02-12 15:02:10,51.6199,73.1033,16.63,93,99,18.32
437,Acajutla,SV,2022-02-12 15:02:10,13.5928,-89.8275,83.8,51,3,0.83
438,Dzerzhinskoye,RU,2022-02-12 15:02:11,56.8344,95.2283,-14.24,100,41,3.06
439,Kigorobya,UG,2022-02-12 15:02:11,1.6162,31.3089,85.32,34,80,4.52
440,Chicama,PE,2022-02-12 15:02:12,-7.8447,-79.1469,75.87,67,98,5.64
441,Turmalina,BR,2022-02-12 15:02:12,-17.2856,-42.73,78.04,73,99,2.3
442,Sao Joao Da Barra,BR,2022-02-12 15:00:40,-21.6403,-41.0511,75.99,77,100,1.92
443,Kirovskiy,RU,2022-02-12 15:02:13,45.0917,133.5136,-4.02,100,98,3.69
444,Nizhniy Odes,RU,2022-02-12 15:02:14,63.6445,54.856,10.24,94,100,8.79
445,Zonguldak,TR,2022-02-12 15:02:14,41.25,31.8333,49.05,77,40,2.89
446,Kolondieba,ML,2022-02-12 15:02:15,11.0882,-6.8926,95.76,7,41,5.68
447,Wukari,NG,2022-02-12 15:02:15,7.85,9.7833,100.45,6,67,7.85
448,Garden City,US,2022-02-12 15:02:16,42.3256,-83.331,23.25,61,75,19.57
449,Vila Velha,BR,2022-02-12 15:02:04,-20.3297,-40.2925,78.94,83,100,11.99
450,Adela,PH,2022-02-12 15:02:16,12.4416,120.9729,78.55,73,100,11.59
451,Beloha,MG,2022-02-12 15:02:17,-25.1667,45.05,78.76,73,0,18.59
452,Hachinohe,JP,2022-02-12 15:02:17,40.5,141.5,34.83,91,34,9.01
453,Nome,US,2022-02-12 15:02:17,64.5011,-165.4064,-13.81,86,99,5.46
454,Eselnita,RO,2022-02-12 15:02:18,44.6992,22.3622,46.71,51,84,3.91
455,Mocajuba,BR,2022-02-12 15:02:18,-2.5842,-49.5072,82.78,73,86,4.5
456,Bonthe,SL,2022-02-12 15:02:19,7.5264,-12.505,88.47,54,18,15.3
457,Saint-Pierre,RE,2022-02-12 15:02:20,-21.3393,55.4781,82.04,78,75,11.5
458,Gokak,IN,2022-02-12 15:02:20,16.1667,74.8333,78.49,35,25,8.46
459,Suntar,RU,2022-02-12 15:01:03,62.1444,117.6319,-24.27,100,91,3.15
460,Mithi,PK,2022-02-12 15:02:21,24.7318,69.7981,72.52,19,0,9.01
461,Hwange,ZW,2022-02-12 15:02:21,-18.3693,26.5019,81.37,61,99,5.79
462,Paracuru,BR,2022-02-12 15:03:22,-3.41,-39.0306,87.82,67,98,9.24
463,Isla Mujeres,MX,2022-02-12 15:03:22,21.2311,-86.731,80.65,82,36,11.77
464,Coihaique,CL,2022-02-12 15:03:22,-45.5752,-72.0662,68.61,52,0,5.75
465,Villarrica,PY,2022-02-12 15:03:23,-25.75,-56.4333,97.27,28,9,2.55
466,Oktyabrskoye,RU,2022-02-12 15:03:24,43.0645,44.7417,41.14,65,10,6.71
467,Sweetwater,US,2022-02-12 15:03:24,25.7634,-80.3731,80.02,80,20,5.75
468,Bellegarde-Sur-Valserine,FR,2022-02-12 15:03:25,46.1079,5.8242,49.89,51,100,3.24
469,Hami,CN,2022-02-12 14:59:28,42.8,93.45,28.96,56,83,1.45
470,Sinnamary,GF,2022-02-12 15:00:42,5.3833,-52.95,79.84,83,87,12.3
471,Sola,VU,2022-02-12 15:03:26,-13.8833,167.55,77.7,85,100,11.54
472,Finschhafen,PG,2022-02-12 15:03:26,-6.6024,147.8681,79.72,82,100,4.23
473,Vadso,NO,2022-02-12 15:03:27,70.0744,29.7487,15.96,79,0,14.97
474,Perur,IN,2022-02-12 15:03:27,10.9667,76.9,80.29,61,75,3.44
475,Huaidian,CN,2022-02-12 15:03:27,33.4333,115.0333,39.07,95,97,4.52
476,Maumere,ID,2022-02-12 15:03:28,-8.6199,122.2111,78.57,82,99,3.2
477,Faya,SA,2022-02-12 15:03:28,18.3851,42.4509,61.32,71,29,6.93
478,Togur,RU,2022-02-12 15:03:07,58.3631,82.8265,-2.81,98,10,7.14
479,Miquelon,PM,2022-02-12 15:03:29,47.0975,-56.3814,39.2,87,100,31.65
480,Gornopravdinsk,RU,2022-02-12 15:03:29,60.05,69.9,3.09,91,80,9.4
481,Kavaratti,IN,2022-02-12 15:03:30,10.5669,72.642,80.94,69,2,6.78
482,Belaya Gora,RU,2022-02-12 15:03:30,68.5333,146.4167,-24.63,92,100,5.61
483,Durban,ZA,2022-02-12 15:03:31,-29.8579,31.0292,85.93,84,4,5.01
484,Lakeside,US,2022-02-12 15:03:31,30.13,-81.7682,64.98,75,40,6.91
485,Severomorsk,RU,2022-02-12 15:02:20,69.0689,33.4162,12.6,88,100,7.52
486,Batemans Bay,AU,2022-02-12 15:03:32,-35.7167,150.1833,65.19,88,100,2.75
487,Eureka,US,2022-02-12 15:03:32,40.8021,-124.1637,47.59,56,0,3.71
488,Eatonton,US,2022-02-12 15:03:32,33.3268,-83.3885,56.39,64,77,4.0
489,Talara,PE,2022-02-12 15:03:33,-4.5772,-81.2719,79.56,57,75,13.8
490,Akyab,MM,2022-02-12 15:03:33,20.15,92.9,69.64,50,66,18.54
491,Yerbogachen,RU,2022-02-12 15:03:34,61.2767,108.0108,-11.06,100,99,1.1
492,Salinopolis,BR,2022-02-12 15:03:35,-0.6136,-47.3561,82.69,74,80,9.33
493,Horsham,GB,2022-02-12 15:03:35,51.064,-0.3272,48.29,66,20,14.97
494,Tuatapere,NZ,2022-02-12 15:03:36,-46.1333,167.6833,51.82,76,95,9.04
495,Mehran,IR,2022-02-12 15:03:36,33.1222,46.1646,62.67,41,1,13.56
496,Popondetta,PG,2022-02-12 15:03:37,-8.7537,148.2534,74.28,91,99,1.95
497,Bend,US,2022-02-12 15:02:23,44.0582,-121.3153,29.32,71,0,0.0
498,Bafq,IR,2022-02-12 15:03:37,31.6128,55.4107,54.16,45,98,8.52
499,Nikolayevsk-Na-Amure,RU,2022-02-12 15:03:38,53.1406,140.73,13.23,97,100,3.62
500,Alta Floresta,BR,2022-02-12 14:59:57,-9.8756,-56.0861,73.22,100,100,2.3
501,Along,IN,2022-02-12 15:03:38,28.1667,94.7667,51.12,91,1,1.95
502,Waverley,ZA,2022-02-12 15:03:39,-25.7023,28.2591,88.3,20,97,8.79
503,Rio Gallegos,AR,2022-02-12 15:01:55,-51.6226,-69.2181,61.27,42,100,37.33
504,Namwala,ZM,2022-02-12 15:03:39,-15.7504,26.4384,77.14,72,100,4.29
505,Kamenka,RU,2022-02-12 15:03:40,51.3223,42.7678,31.75,97,100,4.54
506,Vila,PT,2022-02-12 15:04:40,42.0304,-8.1588,51.75,74,90,3.65
507,Ratnagiri,IN,2022-02-12 15:04:41,16.9833,73.3,76.24,67,5,11.32
508,Berdigestyakh,RU,2022-02-12 15:04:41,62.0989,126.6992,-26.46,100,97,2.42
509,Phayuha Khiri,TH,2022-02-12 15:04:41,15.4553,100.1353,80.96,62,85,7.05
510,Ola,RU,2022-02-12 15:02:40,59.5833,151.2833,-9.8,84,93,7.0
511,Pozo Colorado,PY,2022-02-12 15:04:42,-23.4923,-58.7972,96.85,29,93,4.54
512,Saint Anthony,US,2022-02-12 15:00:45,45.0205,-93.218,-2.18,72,40,5.75
513,Guamal,CO,2022-02-12 15:04:43,9.1433,-74.2238,88.88,53,22,2.3
514,Olafsvik,IS,2022-02-12 15:04:43,64.8945,-23.7142,28.58,69,48,26.51
515,Kyzyl-Suu,KG,2022-02-12 15:04:44,42.3414,78.0056,27.86,86,100,5.26
516,Bonavista,CA,2022-02-12 15:04:44,48.6499,-53.1147,35.11,76,92,14.74
517,Touros,BR,2022-02-12 15:04:45,-5.1989,-35.4608,86.9,62,36,10.38
518,Kisarawe,TZ,2022-02-12 15:04:45,-6.9,39.0667,80.04,74,99,6.71
519,Calama,CL,2022-02-12 15:00:33,-22.4667,-68.9333,71.85,11,4,8.25
520,Kautokeino,NO,2022-02-12 15:04:46,69.0125,23.0412,-11.83,100,32,2.13
521,Mehamn,NO,2022-02-12 15:04:46,71.0357,27.8492,26.47,71,99,15.57
522,Baykit,RU,2022-02-12 15:04:47,61.67,96.37,-12.64,100,23,2.59
523,Atambua,ID,2022-02-12 15:04:47,-9.1061,124.8925,74.07,91,58,4.63
524,Tongzi,CN,2022-02-12 15:04:48,28.7829,105.0877,49.55,74,100,6.15
525,Mansa,IN,2022-02-12 15:04:48,29.9833,75.3833,54.73,55,0,6.2
526,Bom Jardim,BR,2022-02-12 15:04:49,-7.7958,-35.5872,92.12,36,38,10.56
527,Dicabisagan,PH,2022-02-12 15:04:50,17.0818,122.4157,74.28,89,78,4.27
528,Getahovit,AM,2022-02-12 15:04:50,40.8978,45.1392,41.56,56,0,3.11
529,Shingu,JP,2022-02-12 15:04:51,33.7333,135.9833,40.91,68,0,5.7
530,Amarillo,US,2022-02-12 15:00:22,35.222,-101.8313,27.01,48,80,10.13
531,Kuna,US,2022-02-12 15:04:51,43.4918,-116.4201,26.89,87,0,11.5
532,Santa Maria Del Oro,MX,2022-02-12 15:04:52,25.9333,-105.3667,50.29,24,0,4.54
533,Praia Da Vitoria,PT,2022-02-12 15:03:24,38.7333,-27.0667,64.76,78,100,11.21
534,Rumphi,MW,2022-02-12 15:04:53,-11.0186,33.8575,69.04,93,99,1.01
535,Awjilah,LY,2022-02-12 15:04:53,29.1081,21.2869,63.59,30,0,1.14
536,Kinsale,IE,2022-02-12 15:04:53,51.7075,-8.5306,51.24,87,75,18.41
537,San Lorenzo,PY,2022-02-12 15:03:12,-25.3333,-57.5333,95.34,28,17,3.09
538,Lensk,RU,2022-02-12 15:04:54,60.7253,114.9278,-21.93,100,63,2.15
539,Srednekolymsk,RU,2022-02-12 15:00:38,67.45,153.6833,-33.2,98,58,7.16
540,Pitsunda,GE,2022-02-12 15:04:55,43.1592,40.3378,48.38,67,11,1.28
541,Bereda,ES,2022-02-12 15:04:55,43.2686,-7.5406,57.58,68,89,3.65
542,Navalmoral De La Mata,ES,2022-02-12 15:04:56,39.8916,-5.5406,60.35,50,62,1.41
543,Biloela,AU,2022-02-12 15:04:56,-24.4167,150.5,68.49,75,0,11.95
544,Aden,YE,2022-02-12 15:00:25,12.7794,45.0367,76.91,64,62,7.27
545,Verkhnyaya Inta,RU,2022-02-12 15:04:57,65.9811,60.3094,7.9,85,100,13.04
546,Myanaung,MM,2022-02-12 15:04:57,18.2833,95.3167,66.74,46,94,3.2
547,Gazojak,TM,2022-02-12 15:04:58,41.1875,61.4036,40.78,51,6,1.7
548,Mykhaylivka,UA,2022-02-12 15:04:58,47.2724,35.2224,35.87,73,99,23.24
549,Shrewsbury,GB,2022-02-12 15:04:59,52.7101,-2.7521,47.23,87,100,20.22
550,Gelibolu,TR,2022-02-12 15:04:59,40.4103,26.6708,55.26,77,100,6.67
551,Bennington,US,2022-02-12 15:04:59,42.8781,-73.1968,48.27,82,75,0.0
552,Northam,GB,2022-02-12 15:00:28,51.0333,-4.2167,47.91,89,100,23.24
553,La Union,PE,2022-02-12 15:05:00,-5.4,-80.75,78.01,56,99,4.83
554,Ayan,RU,2022-02-12 15:06:00,56.45,138.1667,-4.92,81,54,6.71
555,Iralaya,HN,2022-02-12 15:06:01,15.0,-83.2333,82.49,77,6,11.05
556,Wattegama,LK,2022-02-12 15:06:01,6.7989,81.4808,76.12,91,45,4.94
557,Pangkalanbuun,ID,2022-02-12 15:06:02,-2.6833,111.6167,74.19,89,100,0.87
558,Nuuk,GL,2022-02-12 15:06:02,64.1835,-51.7216,20.01,93,100,11.5
559,Bilma,NE,2022-02-12 15:06:03,18.6853,12.9164,78.89,10,0,7.72
560,Urumqi,CN,2022-02-12 15:06:03,43.801,87.6005,11.35,85,75,2.24
561,Buraydah,SA,2022-02-12 15:06:04,26.326,43.975,57.69,24,0,11.88
562,Videira,BR,2022-02-12 15:06:04,-27.0083,-51.1517,89.04,30,0,2.19
563,Constantine,DZ,2022-02-12 15:06:05,36.365,6.6147,56.61,50,75,4.61
564,Puyang,CN,2022-02-12 15:06:06,29.4603,119.8861,43.5,97,100,1.7
565,Itacare,BR,2022-02-12 15:06:06,-14.2775,-38.9967,80.51,80,77,2.53
566,Naron,ES,2022-02-12 15:06:06,43.5167,-8.1528,57.69,71,86,4.74
567,Kresttsy,RU,2022-02-12 15:06:07,58.2452,32.5165,28.15,92,100,11.88
568,Rocha,UY,2022-02-12 15:01:08,-34.4833,-54.3333,68.63,96,100,7.45
569,Jutai,BR,2022-02-12 15:06:08,-5.1833,-68.9,81.34,86,92,3.38
570,Novaya Zaimka,RU,2022-02-12 15:06:08,56.4857,66.9241,4.68,95,100,6.62
571,Dinghai,CN,2022-02-12 15:06:09,26.2847,119.7936,54.18,87,100,13.73
572,Ondjiva,AO,2022-02-12 15:06:09,-17.0667,15.7333,75.65,67,98,5.01
573,Sisophon,KH,2022-02-12 15:06:09,13.5859,102.9737,84.15,61,21,7.94
574,Ucluelet,CA,2022-02-12 15:06:10,48.9329,-125.5528,32.95,61,4,4.03
575,Te Anau,NZ,2022-02-12 15:06:11,-45.4167,167.7167,44.65,83,76,3.2
576,Peringat,MY,2022-02-12 15:06:11,6.0333,102.2833,73.87,90,100,0.47
577,Kabala,SL,2022-02-12 15:06:11,9.5833,-11.55,96.53,7,29,5.35
578,Marrakesh,MA,2022-02-12 15:01:28,31.6315,-8.0083,71.67,28,20,6.91
579,Gien,FR,2022-02-12 15:06:12,47.6933,2.6309,47.43,46,70,6.96
580,Muisne,EC,2022-02-12 15:06:13,0.6,-80.0333,78.91,93,97,5.86
581,Kendari,ID,2022-02-12 15:06:13,-3.945,122.4989,75.99,94,99,3.53
582,Staryy Nadym,RU,2022-02-12 15:06:13,65.6118,72.6842,-7.83,93,7,15.12
583,Taltal,CL,2022-02-12 15:01:16,-25.4,-70.4833,71.44,69,1,6.67
584,Havelock,US,2022-02-12 15:04:07,34.8791,-76.9013,63.99,58,59,5.01
